userid,Average Screen Time,Average Spent on App (INR),Ratings,New Password Request,Last Visited Minutes,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Day_32,Day_33,Day_34,Day_35,Day_36,Day_37,Day_38,Day_39,Day_40,Day_41,Day_42,Day_43,Day_44,Day_45,Day_46,Day_47,Day_48,Day_49,Day_50,Day_51,Day_52,Day_53,Day_54,Day_55,Day_56,Day_57,Day_58,Day_59,Day_60,Day_61,Day_62,Day_63,Day_64,Day_65,Day_66,Day_67,Day_68,Day_69,Day_70,Day_71,Day_72,Day_73,Day_74,Day_75,Day_76,Day_77,Day_78,Day_79,Day_80,Day_81,Day_82,Day_83,Day_84,Day_85,Day_86,Day_87,Day_88,Day_89,Day_90,is_churned,total_days_active,avg_daily_usage,std_dev_daily_usage,early_usage_avg,late_usage_avg,drop_in_usage,left_review
6887,22.94,496.19,2.0,3.0,21512.0,96.79,64.97,300.0,71.17,10.22,4.18,81.67,15.39,91.94,150.81,108.94,50.9,61.03,142.91,124.73,50.05,156.75,162.06,22.58,209.13,67.6,227.03,66.84,144.34,27.05,8.18,0.12,71.96,138.12,7.52,59.65,9.58,55.27,75.84,32.17,54.78,192.5,300.0,69.8,2.89,32.43,300.0,116.48,32.7,40.94,48.68,37.53,67.02,300.0,258.92,78.45,120.98,21.62,81.92,46.37,16.18,198.86,7.4,12.36,54.25,84.58,194.23,218.97,33.23,20.57,145.21,62.54,42.68,32.23,21.3,192.0,165.77,56.61,111.36,94.02,300.0,95.74,54.55,39.69,50.16,50.16,156.73,187.24,152.32,195.56,30.27,19.55,108.5,153.62,18.08,0.0,39.0,105.1,113.27,93.94,114.97,0.0,0
6888,0.0,303.11,3.0,7.0,21553.0,130.75,95.61,58.11,26.58,6.46,105.97,31.8,1.31,6.75,2.65,51.86,16.04,23.35,175.35,10.71,210.05,90.2,34.62,5.24,300.0,106.16,13.32,15.13,45.32,83.97,20.85,133.77,9.53,135.13,19.71,19.74,11.92,300.0,36.75,91.63,76.05,164.0,104.24,71.96,10.34,38.55,56.5,32.91,300.0,23.61,56.1,187.67,86.22,300.0,80.11,15.16,300.0,226.81,27.23,158.5,5.52,51.42,73.35,7.84,14.28,213.26,10.08,2.25,10.99,26.08,46.47,217.33,1.15,29.22,27.98,2.83,19.5,132.02,70.04,233.3,63.19,94.96,188.65,7.23,77.36,32.82,29.94,28.8,109.83,14.05,90.97,57.12,20.84,143.78,295.93,1.0,28.0,85.64,104.28,67.08,76.6,0.0,1
6889,1.39,909.68,1.0,0.0,12032.0,129.0,51.69,24.15,259.21,13.02,3.46,44.81,43.04,57.64,44.52,257.74,46.83,15.44,177.84,93.86,27.57,66.35,100.32,62.75,51.91,28.37,120.78,100.78,84.96,48.58,2.23,114.83,94.01,48.96,43.96,65.98,5.85,136.01,300.0,5.55,167.16,72.41,220.04,18.69,50.49,3.29,6.85,233.98,100.86,106.04,31.29,33.13,266.57,0.72,181.66,224.27,213.12,38.59,300.0,82.79,21.15,48.17,68.4,138.09,33.21,73.4,28.69,27.73,34.79,17.87,53.67,53.46,64.29,61.34,74.23,59.27,140.32,147.42,17.96,14.33,195.7,40.41,91.31,11.87,200.85,105.47,102.39,25.8,247.73,144.17,18.41,179.34,36.52,134.13,2.05,0.0,41.0,90.81,92.57,75.29,80.16,0.0,1
6890,39.39,841.67,7.0,9.0,20154.0,78.3,262.41,286.66,32.08,10.52,121.36,69.48,217.4,59.04,105.56,103.68,34.98,31.17,32.33,21.75,14.67,300.0,57.64,99.48,38.37,76.66,3.23,121.75,88.93,9.42,99.56,109.85,138.66,106.99,165.23,68.74,56.63,148.85,12.06,66.0,18.79,32.48,35.01,83.89,10.76,114.62,70.63,239.53,35.24,118.9,42.7,135.16,300.0,87.35,42.66,66.56,51.73,40.25,118.22,148.54,13.55,31.43,82.36,33.81,87.21,2.68,93.76,19.53,112.95,26.26,300.0,133.15,16.4,5.25,37.97,225.16,21.47,207.71,17.3,66.85,300.0,61.51,95.98,134.76,47.31,33.99,105.16,92.09,54.84,39.05,42.42,151.0,23.51,181.28,4.02,1.0,48.0,93.9,101.93,111.52,90.21,21.31,0
6891,27.12,118.39,6.0,2.0,28474.0,139.52,25.67,110.83,84.86,174.12,112.83,163.18,201.41,46.56,121.07,138.31,28.54,36.9,77.57,125.63,107.66,27.49,11.03,0.99,12.16,28.87,107.73,248.39,27.95,107.49,16.44,7.2,18.07,95.9,166.32,3.53,13.38,177.58,190.8,36.14,128.68,49.04,144.16,14.56,119.65,233.23,170.24,207.02,300.0,137.69,88.38,109.14,70.97,106.75,43.99,74.22,45.14,131.66,56.35,78.26,94.25,36.53,67.47,132.39,39.54,18.16,43.61,111.53,41.78,26.82,146.07,136.53,86.88,191.11,15.76,30.02,72.56,54.07,37.58,33.79,170.16,24.53,300.0,215.91,172.94,69.34,214.21,28.8,46.61,28.48,242.4,255.56,27.84,38.87,17.61,0.0,29.0,98.36,85.81,85.69,97.74,0.0,1
6892,9.66,0.0,3.0,8.0,13087.0,34.41,15.72,65.79,237.61,96.71,70.14,42.75,107.28,46.92,30.25,29.76,6.74,189.99,31.49,12.79,100.52,59.35,84.2,208.46,53.02,5.92,160.28,185.52,30.9,191.74,300.0,38.26,39.85,125.23,90.32,157.92,193.07,69.46,21.87,9.29,89.59,49.08,145.2,32.21,3.85,15.01,8.91,150.86,300.0,41.28,24.88,1.11,41.45,181.55,228.66,3.42,16.7,60.57,21.56,156.42,157.55,23.75,300.0,269.47,22.75,47.37,23.95,0.05,70.57,57.41,92.44,52.25,147.34,35.45,172.14,218.14,100.87,149.39,92.74,251.65,129.91,38.85,119.96,80.6,145.87,8.44,107.22,56.64,13.01,78.81,51.23,0.45,116.62,30.21,66.52,1.0,39.0,96.36,104.41,99.27,85.2,14.06,0
6893,41.46,543.84,4.0,7.0,18874.0,16.09,2.93,68.22,204.12,48.01,214.75,71.55,7.12,16.24,103.8,55.84,70.83,7.05,90.67,78.48,85.39,17.9,300.0,173.26,20.68,99.34,5.86,62.09,164.42,300.0,27.76,300.0,62.22,22.1,90.87,210.09,78.62,1.96,78.19,276.11,115.05,300.0,81.82,127.35,160.97,42.09,67.93,38.19,175.71,84.55,180.63,300.0,11.51,300.0,90.6,104.13,121.05,229.51,31.65,183.12,35.76,31.73,65.46,10.72,71.04,89.73,300.0,77.51,41.2,173.32,57.99,21.62,69.03,32.23,173.24,244.02,188.26,175.12,39.78,44.98,65.09,30.73,151.5,300.0,166.74,127.86,99.18,105.21,65.35,136.76,80.52,194.58,105.21,113.1,57.87,1.0,56.0,122.07,118.28,102.91,122.93,0.0,1
6894,33.31,395.59,5.0,8.0,13425.0,134.87,256.03,59.27,61.8,103.38,12.21,103.78,39.06,91.32,175.86,22.09,4.74,49.43,42.84,25.9,234.76,275.51,163.3,232.11,97.7,186.92,162.75,8.76,26.37,198.45,98.05,40.74,24.23,75.89,36.64,7.18,97.21,14.32,93.24,25.56,145.6,65.63,0.63,127.44,252.19,31.92,45.03,232.86,17.03,88.32,110.13,225.68,34.51,42.01,46.03,194.76,3.23,60.49,10.12,26.02,20.78,100.22,46.27,43.92,145.77,180.54,19.66,29.52,8.92,252.9,95.34,8.62,40.44,129.95,203.6,65.94,45.02,13.88,6.25,23.5,34.76,133.29,19.75,21.85,300.0,92.58,73.8,37.82,32.36,14.94,9.0,80.86,61.37,104.45,30.19,0.0,55.0,86.35,85.01,101.49,79.1,22.39,0
6895,17.61,653.24,6.0,5.0,22011.0,52.43,63.92,92.65,132.47,87.53,77.51,68.05,67.72,127.34,82.01,18.88,45.29,43.89,134.62,300.0,7.7,2.6,94.21,47.79,34.67,67.75,96.04,35.63,105.07,33.41,120.01,73.17,3.85,133.95,104.61,51.33,256.25,300.0,2.17,83.93,275.15,2.28,126.73,75.61,94.76,300.0,111.27,46.69,31.97,108.15,118.92,21.77,95.79,54.13,46.18,66.99,300.0,92.71,82.68,119.23,270.22,41.17,134.58,36.07,115.41,36.53,66.56,143.02,105.18,33.14,107.4,242.98,252.56,36.21,186.58,291.32,300.0,104.16,162.01,183.65,34.49,14.15,147.95,37.95,83.05,76.3,42.15,174.86,167.46,77.76,34.97,101.97,16.19,219.87,176.97,0.0,37.0,113.05,105.09,89.38,125.72,0.0,0
6896,57.04,573.39,5.0,4.0,28409.0,268.01,113.93,11.48,146.91,110.53,2.55,3.9,157.96,31.36,300.0,77.56,198.14,88.48,167.18,144.72,42.77,23.37,300.0,28.15,195.04,62.23,81.67,131.63,203.88,300.0,134.92,144.73,61.74,29.84,4.97,300.0,144.06,6.25,15.87,98.59,158.28,79.52,51.62,300.0,71.23,5.42,217.46,35.13,23.46,197.02,27.65,5.15,144.47,35.33,214.35,62.04,11.53,215.57,97.04,31.8,24.0,71.6,217.97,142.05,109.81,27.92,18.96,44.38,58.0,136.26,134.13,7.44,2.9,300.0,8.86,118.14,140.83,15.82,32.67,29.44,186.33,199.41,223.91,116.85,19.02,59.92,300.0,17.13,5.38,105.67,39.69,151.21,30.67,64.96,15.3,0.0,39.0,110.56,111.96,137.49,87.6,49.89,1
6897,20.64,628.26,1.0,0.0,981.0,300.0,6.36,14.6,15.31,3.71,245.88,64.15,44.76,75.69,29.77,34.05,61.36,300.0,78.57,55.86,126.33,300.0,180.75,8.26,67.65,300.0,46.56,134.73,195.0,194.78,12.17,219.12,83.11,25.27,300.0,30.63,56.45,33.24,128.49,155.71,144.78,100.4,64.97,102.92,57.82,96.31,65.37,28.03,13.75,188.45,249.55,149.32,93.43,15.42,58.46,27.42,285.21,149.89,25.98,137.69,25.93,29.77,123.04,89.37,127.08,88.32,300.0,271.44,34.81,210.19,169.88,190.01,26.68,191.41,22.21,111.16,78.44,25.08,69.95,125.38,86.14,31.0,300.0,28.15,60.23,8.56,25.24,77.64,18.76,60.2,20.49,87.53,43.81,137.92,210.89,0.0,24.0,115.41,116.02,133.84,117.23,16.62,0
6898,16.06,227.51,4.0,9.0,19534.0,37.83,11.33,15.28,34.13,300.0,73.48,38.93,109.15,35.2,75.24,28.56,40.17,66.4,275.08,224.25,124.71,59.6,68.78,112.33,32.66,144.96,75.61,300.0,71.03,300.0,98.11,7.39,237.89,23.3,22.75,93.3,115.37,14.42,29.8,100.55,154.9,11.38,173.5,33.03,131.11,79.08,11.24,300.0,9.87,191.41,23.1,66.38,87.84,184.14,185.99,36.77,6.68,47.15,300.0,116.11,72.22,125.69,70.77,7.12,152.06,76.91,59.95,81.88,1.62,221.48,4.44,55.88,247.65,166.62,160.18,157.89,132.32,52.93,300.0,49.85,94.91,17.89,220.37,128.57,108.74,106.03,63.1,13.41,8.94,73.06,88.9,195.99,9.13,31.29,4.47,0.0,76.0,103.26,95.5,108.11,99.39,8.72,0
6899,14.66,833.48,9.0,0.0,14764.0,3.62,140.36,115.72,65.65,178.55,136.42,19.96,14.01,35.56,185.55,185.07,20.12,63.63,160.49,1.63,42.72,91.46,20.05,45.39,200.22,80.25,56.32,56.07,206.73,90.48,162.0,100.43,173.47,119.32,41.95,124.41,102.3,72.86,126.15,103.73,3.65,41.44,4.45,68.11,38.59,37.63,119.93,183.06,170.9,128.59,191.54,127.44,122.33,133.62,156.12,110.43,18.1,145.39,59.09,85.45,87.9,38.31,258.58,18.23,104.43,300.0,300.0,7.57,103.08,168.66,122.18,33.83,200.98,300.0,29.17,43.22,11.65,110.64,100.45,81.13,83.35,219.95,39.98,83.91,77.05,27.47,68.87,67.7,300.0,71.4,42.99,34.5,9.44,35.51,54.59,1.0,81.0,106.78,101.32,93.77,127.14,0.0,0
6900,30.13,184.85,2.0,8.0,9952.0,123.08,34.28,45.66,33.6,8.35,68.05,44.23,16.91,69.65,3.05,23.67,39.71,55.96,50.75,42.53,128.91,50.51,129.43,1.86,85.27,153.85,59.02,300.0,251.04,78.13,90.0,47.52,22.69,300.0,7.79,10.77,37.25,16.74,183.58,180.12,109.02,72.21,142.33,300.0,300.0,41.8,61.83,288.22,3.24,183.63,236.17,189.48,138.32,50.46,116.56,151.5,47.79,160.07,98.51,139.46,25.58,95.36,95.24,18.44,87.76,79.61,61.71,162.31,19.05,186.67,145.61,45.02,147.11,142.85,152.12,184.44,114.27,155.6,224.58,181.12,32.42,29.8,59.54,147.38,21.77,15.62,66.19,86.27,300.0,186.96,25.47,102.19,128.11,112.49,300.0,0.0,35.0,115.34,107.67,86.23,130.8,0.0,0
6901,52.4,434.95,7.0,9.0,2169.0,17.15,39.75,205.93,4.71,50.78,8.38,104.95,38.53,300.0,37.51,0.32,116.28,114.15,164.69,72.28,49.86,2.67,87.26,66.1,104.12,2.37,300.0,150.11,21.89,125.78,36.68,71.04,2.31,164.74,65.87,100.68,94.29,150.97,25.81,7.04,100.65,223.6,8.45,23.5,75.29,128.81,36.67,300.0,129.54,158.14,40.7,65.65,300.0,47.34,54.32,11.99,11.62,165.14,16.09,69.9,8.12,37.69,7.2,9.32,81.82,7.02,64.74,3.67,89.91,126.04,31.88,13.89,13.2,48.6,80.93,148.01,4.59,300.0,37.66,38.56,5.11,10.7,4.99,262.79,56.69,14.53,59.76,300.0,27.64,31.79,65.2,37.24,116.78,72.01,67.92,1.0,84.0,88.97,110.9,91.54,86.03,5.51,0
6902,41.96,972.32,6.0,6.0,28861.0,266.26,12.91,29.2,19.97,52.71,162.0,300.0,42.77,223.06,112.97,2.98,35.71,144.67,60.72,10.24,270.43,59.95,119.82,300.0,156.81,52.62,106.43,46.6,131.74,158.27,70.23,99.18,0.56,50.82,98.51,104.46,48.76,62.47,15.2,55.54,9.05,64.74,39.12,182.76,29.79,57.06,64.95,22.14,217.23,138.79,16.38,33.77,68.68,151.66,9.59,29.97,4.7,189.19,18.75,36.92,22.36,160.36,254.89,94.72,119.05,30.98,159.39,300.0,116.9,214.01,300.0,7.98,34.94,178.14,223.44,26.84,119.01,300.0,8.6,48.66,5.54,300.0,3.8,61.33,37.94,300.0,36.78,96.16,33.7,32.43,57.33,85.22,57.51,43.98,5.47,0.0,14.0,103.94,108.05,117.92,116.47,1.45,0
6903,37.24,197.58,1.0,8.0,29954.0,38.32,46.22,102.79,35.92,131.95,49.22,300.0,117.0,4.02,45.53,49.07,61.92,60.24,118.45,10.98,17.33,20.59,116.97,57.83,300.0,194.89,111.12,50.92,126.72,96.41,86.87,5.17,9.69,25.97,79.43,151.54,18.86,171.54,20.56,60.12,211.77,208.88,23.7,68.07,71.26,129.0,91.43,195.36,19.36,69.07,263.47,57.21,10.98,77.15,44.09,53.98,300.0,126.52,300.0,78.3,68.87,300.0,71.88,52.34,9.72,24.54,289.01,42.56,71.14,43.88,146.23,60.37,73.35,32.35,104.48,28.1,4.87,70.49,30.24,5.63,136.19,75.53,136.67,147.83,105.84,16.15,12.32,180.54,17.64,152.41,292.16,99.44,51.68,50.2,114.02,1.0,41.0,97.32,91.48,86.95,87.2,0.0,0
6904,11.71,281.24,2.0,9.0,16550.0,65.42,67.46,42.76,4.12,24.98,78.59,132.63,193.6,182.38,11.06,282.73,225.91,105.93,81.07,215.98,129.03,215.9,117.06,48.59,114.31,18.79,202.31,300.0,45.17,4.21,34.31,169.11,211.17,59.6,300.0,52.34,11.74,109.61,10.24,63.4,144.66,149.34,5.77,58.21,79.31,24.66,300.0,61.45,22.42,59.86,173.57,3.37,51.4,12.92,62.44,86.96,64.02,118.42,22.98,30.95,189.74,38.74,107.06,19.7,58.17,208.3,86.65,41.0,54.3,11.26,84.29,107.68,46.31,261.99,39.03,17.98,36.97,100.83,2.45,53.3,16.39,137.64,60.85,28.69,76.64,66.83,52.2,42.99,52.87,300.0,116.27,28.15,9.89,71.28,16.78,0.0,56.0,97.53,103.37,136.51,78.38,58.13,0
6905,5.11,511.32,4.0,4.0,2312.0,4.31,0.01,15.67,3.26,300.0,54.48,75.31,39.74,18.91,79.23,43.46,4.42,63.54,25.35,159.68,103.39,141.26,300.0,14.69,114.34,74.13,300.0,97.68,95.53,179.45,27.4,3.05,96.4,232.71,227.97,120.85,8.33,21.65,86.26,12.98,173.51,14.28,300.0,45.14,47.22,23.14,58.67,39.83,146.92,41.16,300.0,41.75,289.01,184.17,113.32,283.84,17.78,48.92,71.04,40.34,37.91,141.54,51.41,132.05,136.05,148.27,104.13,22.39,119.21,79.28,92.48,63.38,103.96,147.9,142.62,0.3,32.62,21.08,202.69,3.33,15.3,20.3,22.95,300.0,128.74,14.34,156.79,36.22,135.6,155.28,32.35,84.61,166.66,127.66,1.16,1.0,65.0,101.27,102.21,110.95,90.57,20.38,1
6906,29.58,829.25,1.0,4.0,22777.0,34.78,31.53,58.56,165.4,26.05,117.43,193.04,43.9,250.55,66.79,42.17,91.29,300.0,95.22,55.76,300.0,255.86,81.64,73.79,58.66,65.29,123.92,38.54,88.9,26.92,24.99,247.66,46.15,23.93,37.09,49.31,7.05,220.83,211.58,70.66,77.78,95.76,71.33,233.0,51.33,160.22,57.81,59.49,258.86,59.8,144.01,86.13,14.62,189.61,30.82,2.2,4.42,21.02,15.68,16.88,31.11,7.3,90.05,0.0,116.01,76.03,71.05,8.73,81.38,89.84,300.0,135.15,86.51,18.38,55.61,221.19,124.17,93.02,178.3,8.47,300.0,37.63,96.81,127.84,90.99,11.58,133.55,120.55,245.81,44.09,300.0,2.39,300.0,191.3,194.93,0.0,12.0,107.58,98.72,110.24,130.69,0.0,0
6907,34.41,404.63,4.0,3.0,18054.0,42.3,85.08,4.8,94.44,85.48,77.49,108.99,74.5,35.34,117.39,300.0,21.04,43.53,29.72,65.01,61.86,20.24,108.18,110.17,118.65,201.5,47.66,42.87,67.3,102.72,206.12,69.2,184.16,55.42,300.0,21.76,40.82,185.92,300.0,51.25,130.94,4.55,20.86,52.17,300.0,51.94,161.79,73.9,1.14,194.19,3.74,122.04,122.79,141.96,300.0,65.65,15.05,131.92,146.7,6.45,52.55,88.82,28.44,68.25,129.05,89.07,56.34,84.32,15.39,89.19,248.38,61.16,13.19,132.79,200.18,296.27,55.63,122.26,245.04,17.12,123.85,52.59,56.25,77.86,92.85,126.32,113.43,39.57,21.48,80.25,86.78,115.87,100.64,111.0,32.37,0.0,62.0,105.68,101.13,108.76,98.58,10.18,1
6908,13.28,0.0,2.0,9.0,14910.0,1.52,44.09,16.42,205.54,57.87,16.78,76.72,98.11,10.67,41.46,95.33,17.13,144.68,44.59,136.79,10.24,203.17,221.33,27.07,19.46,116.97,27.62,31.69,10.34,2.45,164.03,25.7,182.23,297.96,45.57,168.18,15.81,49.28,62.53,115.12,22.48,15.2,101.88,130.45,77.07,59.56,111.25,24.39,125.08,135.56,205.38,177.56,179.65,300.0,92.8,30.71,97.15,34.14,43.3,15.06,36.46,90.69,300.0,64.93,300.0,120.14,186.57,19.1,23.06,3.99,100.14,300.0,78.82,74.57,23.54,59.89,97.92,70.82,91.36,122.18,97.06,49.78,106.56,34.3,267.85,36.1,248.9,42.56,6.08,5.13,45.2,25.14,11.77,56.55,26.6,0.0,14.0,91.03,86.53,79.78,85.13,0.0,0
6909,49.44,0.0,9.0,0.0,3513.0,220.91,3.11,89.42,180.98,300.0,22.83,6.09,43.94,54.41,141.11,7.26,7.68,150.04,300.0,154.24,126.9,87.96,189.65,5.28,244.22,53.35,14.44,62.57,65.3,76.06,30.75,14.3,26.58,41.37,246.77,262.9,175.4,56.68,24.61,13.22,173.82,55.38,112.74,168.25,81.21,300.0,12.3,60.22,9.83,91.71,300.0,47.69,20.44,41.84,44.6,41.62,75.86,12.98,56.36,87.9,23.69,32.23,131.14,86.04,102.05,16.68,55.73,98.13,64.61,35.33,4.14,22.63,300.0,94.63,32.49,0.88,25.51,182.58,76.6,181.99,236.11,23.59,58.18,194.24,6.04,58.01,73.03,58.28,64.62,202.95,7.04,251.73,203.9,83.99,36.46,0.0,18.0,96.21,92.44,104.37,92.62,11.75,0
6910,16.18,458.2,4.0,2.0,26051.0,63.58,25.85,25.91,75.92,194.06,12.16,92.1,100.17,99.93,75.31,186.58,21.86,22.05,5.72,22.18,75.19,107.94,213.2,162.99,6.8,76.94,110.1,143.75,15.71,47.02,95.27,4.77,47.15,92.96,12.16,56.04,79.09,1.62,300.0,9.41,99.66,40.53,153.02,8.53,22.92,167.94,94.74,15.66,300.0,33.44,1.74,72.7,7.74,57.3,169.81,48.14,29.75,96.09,66.96,88.84,74.96,228.83,227.48,52.3,227.57,15.64,65.35,61.79,105.7,143.59,0.86,74.53,27.69,300.0,6.38,58.34,102.72,300.0,72.28,188.1,17.4,7.61,40.87,117.97,72.81,76.56,0.93,153.71,15.17,12.8,73.36,61.84,8.44,101.54,14.3,1.0,11.0,85.34,87.65,74.51,80.6,0.0,1
6911,35.19,453.25,10.0,3.0,3214.0,150.61,53.97,199.43,3.2,216.56,182.93,91.16,93.02,97.87,92.21,60.28,88.0,53.67,7.55,81.86,166.63,77.6,94.3,250.81,181.28,182.86,151.34,218.11,300.0,15.09,114.46,141.94,142.91,300.0,58.53,145.66,20.87,34.45,114.47,0.74,300.0,1.49,62.44,264.21,7.25,91.26,300.0,2.49,300.0,164.69,7.56,107.57,148.0,300.0,240.58,2.68,1.37,6.05,11.17,129.67,300.0,5.15,128.72,89.94,76.7,7.67,184.57,95.6,293.67,106.03,141.73,18.17,283.45,71.29,72.2,150.25,64.77,40.91,137.74,45.13,5.86,16.8,202.85,118.95,120.47,300.0,69.61,25.35,300.0,174.68,118.01,66.89,1.15,55.23,26.48,1.0,83.0,125.97,115.04,131.07,114.96,16.11,1
6912,8.06,2.95,9.0,0.0,6571.0,65.06,4.38,85.58,166.42,34.71,152.63,134.99,80.47,51.72,24.26,123.22,300.0,75.14,78.74,299.22,4.78,51.06,68.77,36.22,26.16,23.59,35.84,38.13,119.38,34.92,25.7,300.0,148.93,143.0,92.11,99.18,273.3,155.52,12.8,4.16,255.65,48.1,126.99,20.6,59.04,122.65,31.18,24.72,18.16,42.74,40.54,136.49,32.28,54.69,176.18,98.46,300.0,72.92,37.2,74.92,119.92,106.53,121.15,300.0,73.48,15.74,38.6,55.29,23.95,158.82,16.88,3.65,192.79,137.53,244.51,17.96,11.04,27.83,12.31,10.8,225.78,198.0,132.22,8.24,59.52,212.46,300.0,8.32,80.47,1.48,47.23,75.73,45.92,4.12,169.78,0.0,47.0,100.65,109.64,95.85,96.82,0.0,0
6913,37.59,946.37,7.0,1.0,21110.0,19.44,161.06,92.23,102.37,139.39,30.84,58.06,300.0,159.2,155.83,40.43,13.43,59.11,167.97,22.47,89.8,3.03,44.1,70.31,20.26,151.68,2.04,7.58,13.11,160.77,60.82,0.07,300.0,240.76,15.01,300.0,300.0,57.8,99.14,24.59,58.86,25.89,134.19,143.16,46.66,185.84,71.11,127.85,105.51,12.73,300.0,9.37,148.92,152.3,264.15,16.25,51.69,72.4,15.01,144.71,7.38,65.85,160.08,122.1,87.97,182.56,210.96,106.15,28.12,27.49,72.79,300.0,5.33,124.57,32.5,10.54,283.66,300.0,13.63,119.72,81.48,3.31,46.32,169.6,8.45,57.07,156.52,41.93,66.13,228.39,58.16,42.24,233.27,12.78,0.81,1.0,83.0,107.06,106.78,97.44,103.82,0.0,1
6914,9.66,0.0,3.0,8.0,13087.0,34.41,15.72,65.79,237.61,96.71,70.14,42.75,107.28,46.92,30.25,29.76,6.74,189.99,31.49,12.79,100.52,59.35,84.2,208.46,53.02,5.92,160.28,185.52,30.9,191.74,300.0,38.26,39.85,125.23,90.32,157.92,193.07,69.46,21.87,9.29,89.59,49.08,145.2,32.21,3.85,15.01,8.91,150.86,300.0,41.28,24.88,1.11,41.45,181.55,228.66,3.42,16.7,60.57,21.56,156.42,157.55,23.75,300.0,269.47,22.75,47.37,23.95,0.05,70.57,57.41,92.44,52.25,147.34,35.45,172.14,218.14,100.87,149.39,92.74,251.65,129.91,38.85,119.96,80.6,145.87,8.44,107.22,56.64,13.01,78.81,51.23,0.45,116.62,30.21,66.52,1.0,39.0,96.36,104.41,99.27,85.2,14.06,0
6915,31.45,607.83,8.0,7.0,18283.0,88.26,109.07,190.86,44.72,9.33,190.65,300.0,4.44,22.35,37.51,92.73,43.6,3.37,30.34,84.87,5.68,21.41,17.69,65.55,170.98,91.72,107.32,81.9,70.68,124.06,73.48,285.91,47.54,87.2,128.74,28.81,3.5,113.44,4.23,63.09,253.78,238.39,74.81,178.13,8.32,300.0,22.53,4.15,157.28,166.67,144.49,219.81,12.06,300.0,59.95,82.15,51.35,42.55,83.37,300.0,233.45,19.59,57.53,22.35,125.39,60.93,26.46,127.97,189.05,120.84,28.49,78.7,51.17,128.29,74.14,99.81,135.39,37.12,96.38,65.55,57.67,76.88,237.81,33.55,15.95,57.59,14.25,195.52,300.0,4.79,17.06,3.02,13.0,29.69,261.52,0.0,73.0,102.24,105.22,97.93,88.12,9.81,0
6916,68.72,152.24,5.0,9.0,6822.0,18.14,39.01,9.41,95.78,13.56,108.65,60.28,55.39,116.21,11.25,65.7,300.0,4.27,1.89,22.56,142.4,13.33,37.25,1.41,73.92,41.28,6.66,87.73,19.69,80.26,300.0,20.59,4.74,26.22,15.23,9.51,50.77,300.0,46.89,149.05,300.0,146.28,30.9,110.77,39.99,165.59,11.54,300.0,31.83,135.39,5.86,12.07,194.04,150.89,75.54,170.49,238.86,101.97,255.53,27.1,253.7,68.55,148.07,134.47,77.81,31.58,113.21,4.8,11.39,10.27,94.78,127.37,39.15,88.99,96.2,105.85,208.67,24.47,90.21,10.99,54.47,25.07,106.1,40.09,5.51,24.67,17.39,89.87,110.25,14.01,148.63,59.6,1.55,41.57,76.16,0.0,89.0,85.18,90.27,66.97,62.43,4.54,0
6917,54.23,199.45,7.0,3.0,20327.0,15.77,107.02,80.21,29.21,107.76,36.97,42.98,30.03,19.04,8.18,137.13,19.76,224.84,55.5,252.01,9.73,119.59,96.77,72.42,22.57,82.02,122.82,166.79,7.84,28.1,243.02,16.83,31.14,118.49,43.11,15.47,259.74,35.47,5.97,108.72,194.58,300.0,300.0,47.2,12.41,44.99,35.12,300.0,221.44,61.72,153.63,88.74,300.0,300.0,3.9,23.56,96.3,36.63,143.68,52.0,141.93,77.41,186.6,10.23,47.47,54.63,13.83,13.0,106.8,121.74,2.19,88.58,177.11,106.13,107.74,300.0,61.68,154.74,67.91,21.24,8.9,117.93,18.27,23.76,203.42,24.0,90.93,84.95,31.07,70.92,300.0,138.37,13.31,108.27,57.89,0.0,84.0,106.01,116.75,78.25,94.66,0.0,0
6918,33.04,136.52,7.0,9.0,22723.0,16.19,4.5,300.0,61.49,8.82,99.47,16.08,26.74,1.23,65.38,107.43,38.95,13.19,26.98,216.66,16.39,79.11,126.64,81.42,37.98,91.48,8.58,94.72,253.11,29.36,195.09,94.21,23.19,58.1,138.29,34.92,55.68,112.19,79.88,194.64,64.55,204.49,107.28,97.18,131.44,137.7,208.05,82.91,78.05,241.34,23.01,279.89,21.99,63.23,26.4,189.07,133.0,213.94,7.03,300.0,211.59,103.3,96.52,248.76,203.1,300.0,55.91,177.21,300.0,38.36,4.21,2.01,11.99,40.51,300.0,3.56,65.46,75.97,122.41,6.08,51.64,254.35,111.13,157.12,116.67,44.72,263.37,191.71,198.36,48.93,35.27,52.73,120.03,37.38,13.09,0.0,46.0,113.35,115.27,77.88,125.76,0.0,0
