userid,Average Screen Time,Average Spent on App (INR),Ratings,New Password Request,Last Visited Minutes,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Day_32,Day_33,Day_34,Day_35,Day_36,Day_37,Day_38,Day_39,Day_40,Day_41,Day_42,Day_43,Day_44,Day_45,Day_46,Day_47,Day_48,Day_49,Day_50,Day_51,Day_52,Day_53,Day_54,Day_55,Day_56,Day_57,Day_58,Day_59,Day_60,Day_61,Day_62,Day_63,Day_64,Day_65,Day_66,Day_67,Day_68,Day_69,Day_70,Day_71,Day_72,Day_73,Day_74,Day_75,Day_76,Day_77,Day_78,Day_79,Day_80,Day_81,Day_82,Day_83,Day_84,Day_85,Day_86,Day_87,Day_88,Day_89,Day_90,is_churned,total_days_active,avg_daily_usage,std_dev_daily_usage,early_usage_avg,late_usage_avg,drop_in_usage,review,left_review
2479,0.0,723.09,5,4,2858,32.99,64.5,106.02,63.88,12.57,271.75,52.56,13.64,388.45,90.44,67.35,155.5,43.04,173.49,73.48,26.42,12.79,77.65,165.85,268.04,179.18,73.8,2.43,60.06,194.82,57.62,129.15,18.36,135.83,18.56,9.33,19.19,135.76,53.5,49.36,112.24,568.91,83.82,192.11,276.61,219.32,174.44,23.87,49.9,34.98,240.64,53.67,227.82,76.67,145.38,59.45,220.64,35.45,14.36,9.33,41.34,115.15,50.49,42.36,212.56,49.41,179.44,39.49,66.84,195.0,117.8,268.93,17.99,133.73,51.3,157.88,58.66,88.12,5.08,86.91,149.39,53.2,16.0,76.56,95.47,126.83,47.13,125.88,44.47,164.32,77.58,77.42,83.16,273.13,96.9,0,62,106.7,93.1,101.01,100.8,0.21,,0
2480,41.04,501.33,4,5,29430,15.53,57.11,85.65,110.66,61.95,40.44,20.54,55.17,149.82,8.3,378.33,41.59,26.87,77.19,282.15,103.99,2.83,36.34,118.57,9.39,304.47,94.3,35.69,56.67,20.66,63.65,262.73,99.22,199.33,580.61,178.72,314.45,93.91,16.04,100.55,67.98,87.07,5.92,42.9,144.81,119.53,58.87,54.42,104.28,97.29,61.59,39.59,28.56,3.94,29.69,40.78,76.28,120.16,156.33,152.8,180.78,3.54,141.37,205.88,16.99,32.57,40.55,256.52,13.11,173.8,11.26,38.81,4.86,28.29,9.22,14.26,48.31,79.6,42.04,37.65,118.69,1.97,92.86,38.04,39.62,56.81,18.58,146.44,129.62,46.04,3.93,35.41,110.95,232.76,42.08,0,69,89.88,94.4,113.33,64.82,48.5,,0
2481,25.58,508.11,2,4,18182,418.49,19.19,61.78,65.58,67.98,74.87,93.57,66.43,27.8,28.9,67.56,75.85,19.22,26.51,31.82,187.03,11.51,157.32,12.69,49.66,39.0,78.07,69.86,136.68,5.22,219.29,229.67,171.37,313.06,401.66,34.81,4.92,21.18,241.82,1.0,139.1,19.08,57.56,21.86,22.6,15.28,0.21,28.04,195.29,149.65,68.3,374.23,57.12,15.67,8.64,18.29,7.74,12.87,133.54,118.61,553.41,232.89,18.14,95.21,41.28,65.78,41.74,28.79,71.34,240.81,452.56,234.12,82.72,130.96,64.64,6.96,26.67,128.43,0.51,68.77,18.91,96.57,358.92,6.21,54.18,7.96,28.84,62.89,11.5,649.54,277.4,148.55,24.75,7.14,112.07,0,37,104.96,127.86,107.59,117.01,0.0,,0
2482,30.48,150.36,5,1,18466,8.22,123.11,76.74,45.43,9.19,12.36,203.36,54.94,143.11,158.42,33.67,197.07,17.6,79.86,303.32,51.93,6.22,174.12,1.9,182.33,231.7,27.31,32.2,31.46,37.47,36.22,16.96,20.93,45.8,405.61,295.82,106.55,151.14,29.24,37.87,22.33,158.08,118.0,76.17,14.42,39.33,61.26,131.47,77.47,51.67,66.61,29.01,217.02,427.67,153.88,44.14,14.98,358.97,112.63,120.33,52.22,2.81,51.71,120.87,106.75,196.02,57.25,179.99,4.69,107.45,106.92,603.08,50.31,117.2,392.63,29.95,117.66,85.7,48.17,8.63,91.81,93.13,18.06,23.59,35.89,170.74,32.21,72.53,15.77,59.36,17.02,41.4,144.34,165.54,88.22,0,37,102.16,106.83,92.28,105.84,0.0,,0
2483,43.69,673.33,2,3,7458,66.22,22.41,21.54,54.57,174.35,22.36,148.6,322.37,60.2,250.09,10.89,52.9,31.38,55.47,256.45,144.05,2.84,27.96,51.88,39.58,110.37,34.22,30.69,238.26,143.45,216.03,713.5,121.03,44.01,175.05,4.08,69.65,100.68,183.58,27.79,109.26,12.6,111.66,275.19,355.41,99.81,19.26,141.72,256.24,171.4,210.47,121.89,29.91,432.5,237.0,140.95,39.88,6.46,160.59,51.85,139.8,120.54,37.27,343.49,280.69,85.52,167.53,90.93,97.37,2.71,50.97,103.04,151.82,247.95,29.09,0.38,60.85,111.43,1.99,101.96,5.71,49.09,30.94,13.48,107.02,261.86,23.0,174.74,161.55,154.37,30.45,363.9,67.9,300.86,174.16,0,59,123.97,116.91,121.42,107.42,14.01,,0
2484,48.33,580.64,3,5,11401,109.38,0.73,186.27,97.18,60.65,10.34,140.26,50.96,146.41,191.45,10.46,3.2,10.94,3.08,29.92,16.21,54.04,91.72,3.58,23.6,209.61,13.29,9.79,86.92,403.27,429.97,21.68,85.18,92.2,177.23,23.43,360.36,190.15,17.22,22.31,64.12,82.11,69.74,16.33,123.57,26.01,68.04,30.73,201.55,0.8,20.57,37.62,202.31,50.03,400.03,37.7,30.22,2.06,235.37,71.06,75.58,5.74,45.31,43.74,21.97,5.12,135.88,25.81,189.81,206.15,60.73,19.09,108.36,109.19,133.82,156.17,140.47,24.83,13.25,45.45,131.08,74.93,131.8,147.38,284.95,148.66,35.09,103.95,59.95,69.29,547.32,133.94,2.09,93.17,82.21,0,58,97.39,104.32,92.32,114.0,0.0,,0
2485,31.45,607.83,8,7,18283,88.26,109.07,190.86,44.72,9.33,190.65,605.89,4.44,22.35,37.51,92.73,43.6,3.37,30.34,84.87,5.68,21.41,17.69,65.55,170.98,91.72,107.32,81.9,70.68,124.06,73.48,285.91,47.54,87.2,128.74,28.81,3.5,113.44,4.23,63.09,253.78,238.39,74.81,178.13,8.32,434.61,22.53,4.15,157.28,166.67,144.49,219.81,12.06,315.89,59.95,82.15,51.35,42.55,83.37,398.47,233.45,19.59,57.53,22.35,125.39,60.93,26.46,127.97,189.05,120.84,28.49,78.7,51.17,128.29,74.14,99.81,135.39,37.12,96.38,65.55,57.67,76.88,237.81,33.55,15.95,57.59,14.25,195.52,305.08,4.79,17.06,3.02,13.0,29.69,261.52,0,73,102.24,105.22,97.93,88.12,9.81,,0
2486,36.78,108.59,5,9,6908,118.32,26.99,4.17,67.19,79.06,190.91,33.59,47.31,99.54,2.41,291.74,18.04,97.0,34.2,30.99,40.43,470.2,33.5,75.03,180.96,78.08,196.88,31.21,204.2,15.84,143.65,75.17,31.95,37.23,24.91,19.47,20.54,33.05,139.21,230.92,63.55,9.67,117.54,161.12,33.83,56.71,323.82,164.55,13.67,47.24,67.53,158.87,46.67,30.83,20.73,106.15,132.13,47.69,227.82,80.36,26.67,136.32,16.54,218.4,18.34,223.28,480.73,14.82,136.56,77.09,18.36,21.07,147.58,125.52,62.42,23.11,73.33,118.85,74.61,97.8,87.76,65.23,117.03,89.46,40.05,47.99,6.45,365.69,52.76,10.45,48.5,19.05,23.89,2.68,122.32,0,78,92.72,94.33,92.69,93.15,0.0,,0
2487,54.43,397.33,8,8,11256,408.64,13.38,93.49,93.5,13.49,151.53,8.41,131.4,39.41,54.9,80.35,142.81,108.36,15.15,45.06,2.33,208.83,72.62,245.11,102.22,141.81,23.23,157.63,124.93,26.54,40.53,4.76,80.65,311.27,43.77,85.44,275.77,138.45,41.77,138.46,24.96,157.13,2.21,70.16,726.95,100.98,61.15,184.77,28.73,144.37,29.26,197.34,52.43,0.27,104.08,22.03,83.08,65.82,545.77,45.49,84.25,2.52,95.18,59.79,62.01,118.94,209.63,109.88,48.62,245.12,112.96,184.65,250.68,68.25,184.63,144.69,80.3,42.85,72.04,42.23,136.5,244.95,156.42,55.17,7.66,67.49,1.71,57.24,16.45,3.24,114.89,133.36,91.09,55.21,169.69,0,51,109.37,111.82,99.54,107.55,0.0,,0
2488,10.66,1034.77,10,9,541,85.33,75.5,187.8,0.22,353.93,7.9,113.86,209.34,14.39,30.71,146.72,35.86,10.88,16.95,189.7,24.71,1.15,80.9,51.87,56.77,16.89,123.56,61.79,118.6,365.97,33.74,67.29,130.45,11.45,39.74,287.33,182.12,75.01,68.16,12.33,49.78,15.8,35.22,60.12,117.35,59.73,76.95,6.38,32.5,213.81,120.25,40.94,12.39,333.72,190.82,326.56,63.34,361.43,296.55,11.58,16.33,79.67,68.03,30.04,33.4,17.63,58.8,85.24,41.82,43.56,99.63,91.04,80.1,30.93,72.7,47.14,81.31,160.42,119.55,103.84,126.15,11.41,2.45,27.78,63.35,33.71,301.09,28.87,172.13,87.09,124.33,152.54,208.83,37.07,26.13,0,51,94.2,91.14,88.8,84.56,4.24,,0
2489,45.02,414.85,10,7,399,178.68,187.27,51.28,62.35,215.49,153.34,25.85,368.42,17.94,136.99,29.08,218.48,22.78,6.43,138.35,104.1,131.81,11.63,27.41,287.43,337.39,72.22,25.42,48.0,66.7,52.7,5.33,57.11,152.97,171.98,120.74,310.58,12.9,102.83,237.08,86.35,70.35,12.35,6.87,10.71,74.7,28.1,22.78,105.01,38.24,76.06,50.06,112.48,25.45,8.81,4.46,26.88,105.26,46.58,28.64,88.21,465.74,29.55,60.93,35.42,30.6,42.43,329.69,63.0,161.07,258.95,51.8,130.85,56.91,52.75,112.3,218.49,73.49,184.14,97.85,70.83,49.96,15.98,112.93,250.0,166.49,3.83,222.05,37.69,156.53,308.29,78.92,23.31,103.01,19.44,0,71,102.81,96.18,112.16,116.12,0.0,,0
2490,26.08,516.77,5,8,23753,209.93,137.32,3.73,84.38,9.18,36.54,71.76,62.71,21.48,21.39,198.94,30.61,108.69,147.47,8.78,100.27,46.36,56.47,88.93,104.58,26.85,100.34,180.32,153.7,172.41,95.66,11.63,894.49,48.99,90.62,25.03,23.49,9.04,33.77,180.81,33.09,174.82,7.06,142.0,14.26,33.72,11.27,85.03,110.83,45.46,243.46,128.45,274.09,204.51,77.15,2.98,13.52,50.42,12.71,21.63,93.24,93.69,161.74,95.25,35.86,11.68,52.88,46.09,91.12,59.0,374.48,289.93,39.24,49.79,235.73,37.94,206.51,250.36,233.1,25.64,29.93,34.95,55.31,57.25,45.93,82.0,253.94,131.35,247.14,115.03,5.53,15.81,3.16,6.91,68.3,1,26,99.1,116.88,110.82,105.2,5.62,,0
2491,7.66,568.91,7,9,22729,380.53,20.45,30.9,1.21,140.59,117.94,88.12,110.61,164.32,76.33,306.18,104.82,65.05,116.13,48.05,209.57,14.64,10.48,19.88,109.57,19.78,85.02,11.52,106.55,103.65,14.87,72.82,77.33,33.51,150.25,86.88,60.27,64.59,73.1,177.86,56.92,219.44,34.59,4.4,74.3,39.11,67.54,45.1,300.01,26.64,34.14,90.28,74.5,163.26,34.38,2.93,168.85,36.9,1.48,11.03,32.02,97.66,24.36,59.59,440.04,189.53,44.72,96.05,18.2,111.22,33.26,246.98,119.33,26.85,115.28,30.31,20.67,256.46,207.61,28.08,19.63,233.82,23.58,23.54,152.17,7.96,48.69,81.98,256.86,150.88,36.85,209.14,119.57,47.26,266.52,0,48,95.95,88.94,93.69,107.43,0.0,,0
2492,27.57,525.27,4,3,3907,103.72,113.28,7.89,9.36,130.13,165.7,85.14,134.11,29.28,56.39,193.99,132.99,42.88,0.2,29.41,84.12,4.13,54.17,133.71,35.85,53.87,131.7,32.64,38.35,5.57,75.56,248.35,144.8,539.28,79.88,275.02,59.33,98.11,73.46,191.37,77.49,235.42,18.38,5.95,29.08,162.36,41.75,201.65,336.9,256.82,68.24,183.5,115.23,59.03,277.2,15.08,105.31,20.18,12.93,283.8,79.59,0.73,79.68,293.16,65.73,131.06,80.56,145.57,225.7,382.19,225.45,66.44,82.33,42.06,52.04,10.48,413.95,36.85,105.34,255.26,19.01,20.59,179.33,82.2,46.19,29.07,14.21,78.73,31.71,211.9,112.37,104.76,6.47,47.37,166.16,0,15,111.38,102.81,96.55,113.51,0.0,,0
2493,54.13,425.52,9,3,23638,7.19,22.21,59.68,74.16,39.82,1.35,203.17,503.07,226.04,51.95,18.98,12.02,2.76,304.52,154.68,467.41,51.45,163.15,79.12,74.0,70.71,51.04,0.0,67.68,6.16,44.25,78.46,158.87,49.4,138.96,115.38,18.92,203.54,3.79,27.05,92.88,222.14,42.77,189.05,74.26,152.58,16.58,36.17,19.84,127.05,1.74,281.27,22.68,77.73,20.98,52.31,86.56,193.17,22.97,435.57,173.12,136.71,53.3,1.49,58.45,161.03,220.17,213.88,51.26,61.65,127.29,58.96,29.72,54.37,34.07,52.78,53.55,77.81,17.54,29.63,55.81,49.94,224.11,18.71,1.79,25.09,33.56,24.11,9.17,123.71,199.92,116.53,63.0,48.3,77.35,1,40,93.97,99.42,106.08,77.16,28.91,,0
2494,26.01,652.26,8,0,28678,142.32,211.88,147.16,191.42,141.12,64.11,27.48,140.31,38.48,125.99,16.4,93.62,58.45,132.86,69.2,348.82,78.91,97.43,144.51,231.08,220.63,79.48,8.63,11.68,144.07,99.39,50.02,52.99,8.37,16.37,21.2,67.83,135.58,283.39,136.53,184.3,5.71,74.16,3.51,4.63,30.56,28.44,92.79,18.88,3.7,254.87,180.85,294.11,30.61,48.44,21.93,3.09,12.74,185.92,13.87,228.65,40.05,64.32,48.3,69.74,184.44,122.49,37.69,136.82,34.5,117.5,195.94,8.16,103.52,99.05,36.21,132.53,61.09,51.43,37.72,29.31,134.83,119.61,148.47,245.82,3.26,284.22,12.85,54.3,110.24,53.22,71.92,71.86,185.58,18.63,0,16,96.5,79.97,106.44,96.77,9.67,,0
2495,25.19,408.24,3,6,583,94.97,29.13,82.58,139.06,49.86,9.66,75.91,564.08,64.58,171.14,13.49,110.75,60.19,15.68,47.25,6.33,9.08,127.22,43.46,85.25,2.95,17.33,35.6,318.3,5.06,55.58,384.32,120.51,31.03,57.14,93.95,159.87,110.33,178.41,45.24,197.6,7.45,126.19,52.83,46.97,7.78,364.02,15.12,89.67,36.94,46.28,22.98,37.73,244.01,28.76,261.74,334.41,45.73,63.22,162.28,19.4,24.65,270.29,96.1,159.68,95.98,35.64,201.17,4.62,35.72,57.52,30.36,44.57,39.08,81.36,3.91,237.75,25.79,290.18,488.14,38.94,7.43,21.58,121.53,47.69,186.48,23.93,16.04,223.33,156.65,7.61,27.02,22.95,75.61,27.75,0,55,98.37,110.22,94.25,89.21,5.04,,0
2496,34.77,563.06,7,4,19375,34.08,9.79,93.38,5.78,163.29,88.37,31.04,104.25,182.43,179.04,226.4,216.26,145.55,192.94,112.87,104.96,50.69,33.74,98.12,12.02,111.37,23.38,19.48,46.93,98.37,34.33,56.08,2.06,2.81,14.95,34.46,14.19,12.83,98.56,208.46,126.7,110.54,22.53,88.27,39.82,409.25,12.05,370.9,266.59,79.12,47.33,75.45,228.98,117.05,42.49,127.05,62.8,55.62,0.9,44.25,223.31,203.16,166.25,137.05,74.4,21.79,7.07,57.7,83.08,82.97,122.51,4.06,0.64,105.3,14.23,59.62,2.01,5.37,12.29,110.77,194.15,46.0,95.66,27.62,41.17,83.57,25.78,44.47,169.13,12.01,63.72,131.07,124.32,135.09,44.99,0,47,88.04,79.85,83.16,64.27,18.89,,0
2497,32.53,539.53,5,1,10694,157.41,142.24,169.98,107.11,18.83,11.76,51.67,71.54,5.5,52.58,7.69,65.55,224.24,31.93,101.6,56.98,16.01,4.87,99.04,140.57,8.43,41.43,26.2,159.11,43.69,81.28,146.58,215.54,17.76,13.58,28.23,56.58,153.29,136.4,55.52,287.69,100.17,30.21,185.62,133.39,15.93,24.45,61.44,46.53,84.43,42.18,327.64,202.95,150.14,163.95,43.45,84.92,22.68,52.97,0.04,61.58,230.27,40.44,140.2,34.87,25.12,230.6,113.94,108.73,3.29,78.33,45.81,306.9,95.67,3.94,186.69,8.49,37.76,46.29,72.69,272.58,125.1,347.27,34.11,244.14,7.53,183.21,16.88,77.26,52.87,16.72,116.16,438.98,88.61,3.93,0,85,96.43,89.83,76.36,112.99,0.0,,0
2498,46.18,0.0,2,4,25738,31.57,132.05,271.74,84.96,16.45,134.35,87.94,114.58,47.8,105.56,106.39,92.12,55.46,183.64,149.7,51.53,61.83,38.74,198.35,381.47,90.6,128.82,17.04,27.4,76.36,54.11,203.76,229.22,152.87,140.8,134.54,19.79,27.68,3.82,41.07,65.75,28.72,49.16,19.16,199.17,45.11,41.03,269.47,30.42,194.98,26.15,44.82,134.12,247.57,156.66,28.19,77.63,235.54,206.95,181.27,36.73,3.89,420.45,99.4,133.48,63.48,298.71,88.76,57.29,256.18,148.14,233.69,18.11,172.74,237.87,2.02,44.97,221.02,123.77,122.86,219.93,187.51,347.32,170.04,3.48,3.33,112.0,52.8,14.86,95.12,66.89,8.06,26.26,175.94,26.4,0,26,114.11,92.34,115.57,119.99,0.0,,0
2499,31.49,244.92,1,7,16464,292.13,61.98,30.17,77.75,60.66,106.95,28.99,38.85,18.22,119.26,194.81,130.6,235.2,105.21,150.77,49.74,46.17,232.2,295.49,50.72,27.17,184.25,8.18,114.11,22.65,72.61,94.34,105.89,701.23,4.5,211.58,78.86,42.83,106.55,54.5,143.83,99.32,220.85,141.02,31.18,166.32,47.74,37.33,122.82,3.6,124.76,590.69,95.91,93.65,298.28,250.02,160.79,61.6,3.17,30.22,21.41,2.77,9.39,364.94,15.41,62.67,144.8,7.22,207.1,272.35,76.83,126.38,3.41,45.96,5.36,11.66,116.6,34.87,102.86,109.11,25.22,239.43,172.05,83.9,17.61,108.97,202.79,4.2,109.3,99.53,71.6,106.51,2.68,321.92,263.36,1,44,116.09,117.76,122.03,105.21,16.82,,0
2500,40.86,475.9,10,4,18226,46.32,27.23,293.88,5.68,143.28,128.61,88.86,75.19,9.62,6.53,121.0,0.33,200.39,353.43,107.61,122.95,23.66,128.27,58.34,53.98,64.29,44.72,239.09,25.62,20.23,2.21,323.27,260.89,72.29,119.12,3.38,259.61,135.07,91.83,33.62,23.13,22.1,102.51,2.91,192.86,13.4,333.81,310.81,49.12,66.13,90.37,106.61,168.57,70.75,254.44,123.78,108.22,7.02,165.96,65.23,52.48,108.23,112.51,122.22,133.1,154.59,71.45,34.61,138.03,106.41,112.89,12.47,1.9,206.78,97.24,135.71,3.75,100.4,173.82,80.77,394.4,78.0,491.7,109.08,82.16,80.42,26.09,152.15,28.53,44.81,62.16,465.95,103.77,23.44,296.68,0,68,115.19,105.08,105.56,129.01,0.0,,0
2501,43.79,616.67,7,8,4895,111.12,25.32,76.65,57.45,176.16,124.07,14.19,5.83,51.1,69.04,146.68,16.3,48.68,55.25,44.41,6.48,95.57,93.98,23.8,315.62,75.44,122.88,46.3,71.8,25.04,31.42,160.05,68.09,94.7,323.15,25.59,13.08,78.26,1.92,26.68,182.29,178.53,9.29,88.13,2.15,16.77,34.88,70.85,121.75,103.44,477.34,6.61,2.59,259.19,15.62,7.86,11.51,26.72,33.07,43.57,282.16,12.4,67.46,73.36,47.57,97.52,26.02,69.93,12.53,80.04,15.29,90.93,59.21,152.15,20.89,19.51,49.83,271.84,290.17,36.88,35.37,86.49,182.36,72.46,79.92,29.11,185.18,216.71,263.55,18.01,59.5,13.32,55.22,0.02,205.8,0,49,85.48,89.28,85.89,93.19,0.0,,0
2502,27.59,435.96,6,0,14334,159.01,58.24,108.68,42.44,9.2,157.16,113.8,222.29,31.13,130.44,107.19,176.21,54.36,26.23,117.52,0.8,3.34,43.21,26.89,32.07,31.26,87.0,20.7,74.5,19.17,10.35,388.63,13.53,73.02,204.16,18.3,72.35,63.53,105.31,3.18,87.29,110.66,7.14,318.01,163.55,40.61,107.73,37.03,165.93,63.52,148.97,69.3,28.89,114.18,24.91,160.45,147.76,20.16,105.27,125.36,252.42,109.77,56.12,183.42,277.91,9.93,5.87,8.12,64.71,89.71,52.49,17.03,39.52,13.28,20.39,100.03,27.66,31.11,43.0,160.79,3.58,104.15,11.88,17.75,24.02,175.85,66.46,309.68,185.23,51.3,41.68,40.1,7.84,180.82,170.18,0,44,86.73,79.6,84.75,69.14,15.61,,0
2503,22.11,740.65,7,3,2875,106.84,2.46,187.1,26.03,67.13,1.69,94.14,70.77,192.87,136.85,230.17,16.26,135.42,43.18,22.46,225.03,77.5,223.86,34.15,7.54,130.52,134.79,354.26,373.67,54.2,6.38,50.42,66.56,236.13,24.65,237.32,231.67,30.49,103.22,77.11,142.37,90.36,19.6,431.05,39.45,179.03,84.32,81.15,289.22,296.46,44.21,38.65,103.39,5.34,107.4,66.75,98.7,90.15,46.13,75.9,227.64,67.2,191.79,155.43,28.48,232.73,137.93,114.66,105.77,41.79,107.29,20.69,25.26,185.75,158.53,123.78,27.43,297.01,195.21,56.94,114.85,26.22,36.41,134.39,147.79,46.66,12.07,116.59,114.82,41.93,279.04,7.38,129.91,31.04,5.55,0,25,112.09,92.68,111.1,102.51,8.59,,0
2504,26.3,686.4,8,6,297,251.12,227.61,134.62,84.02,157.46,258.97,78.6,53.34,78.25,122.38,47.02,1.6,34.92,10.94,55.19,25.43,470.41,21.83,0.13,99.3,181.66,82.63,265.35,31.52,45.06,175.06,75.63,36.91,55.55,139.58,43.32,62.76,12.98,479.97,207.32,80.45,14.5,108.04,129.4,65.4,107.96,62.92,219.15,47.79,0.92,72.34,45.25,162.1,5.42,33.42,53.92,81.88,94.63,7.56,141.72,36.03,43.04,161.66,72.38,1.46,394.48,17.9,55.3,11.29,190.72,39.67,89.34,59.02,101.49,89.96,29.15,19.85,46.66,32.96,26.83,70.02,74.6,14.03,72.0,10.34,218.85,34.04,159.34,12.33,115.36,341.91,16.72,86.1,96.95,102.7,0,54,95.42,95.93,110.07,87.66,22.41,,0
2505,28.81,431.66,1,9,17629,20.53,95.75,126.25,36.67,297.17,269.31,0.82,133.11,24.53,77.18,8.58,16.72,145.7,55.07,226.11,46.26,31.25,70.13,62.94,101.27,81.53,131.99,49.56,98.68,10.67,82.79,75.2,85.3,81.89,94.27,9.77,68.1,40.3,10.54,103.51,130.47,63.22,59.97,21.95,122.72,307.03,113.56,53.81,385.27,90.08,75.38,22.95,139.33,124.06,193.15,111.61,135.19,26.66,27.42,7.53,21.3,28.45,120.06,158.76,11.17,62.4,200.59,547.66,161.88,331.04,36.08,290.9,20.95,90.55,109.88,235.39,114.37,137.8,9.41,207.22,66.59,53.55,221.13,0.1,101.59,39.12,340.91,7.54,128.61,83.33,0.53,41.19,307.49,6.33,91.89,1,77,105.18,99.5,87.91,134.87,0.0,,0
2506,37.25,593.79,7,5,13727,185.05,77.17,120.55,88.3,12.67,4.5,85.95,307.56,44.84,266.56,49.55,83.02,152.05,16.12,80.49,10.47,63.84,61.87,166.98,23.09,162.15,29.53,254.18,108.28,262.02,145.87,81.53,45.05,41.45,135.79,36.96,168.9,80.83,81.45,7.68,28.93,109.41,0.29,111.98,338.51,125.89,177.17,102.89,95.33,5.67,124.06,152.7,25.52,138.92,23.91,97.26,208.74,58.63,28.86,88.93,146.07,8.54,101.82,58.72,24.98,118.08,81.8,11.51,41.04,34.89,128.67,108.11,20.97,8.42,69.63,38.21,142.63,302.26,678.16,57.93,86.45,334.59,54.39,61.84,11.17,92.81,110.37,7.3,94.82,547.79,144.36,92.34,59.72,13.65,91.53,1,17,106.35,108.5,105.55,121.51,0.0,,0
2507,42.82,953.42,5,6,442,12.68,26.74,40.11,13.79,147.74,261.9,452.8,5.46,470.13,166.77,79.44,451.2,14.03,567.02,32.77,363.68,218.53,90.34,4.79,91.98,399.75,19.24,127.58,69.63,4.88,273.85,34.69,75.46,224.67,10.86,401.67,71.58,141.81,20.45,18.91,6.88,204.56,103.83,30.72,205.71,26.21,154.44,50.75,165.25,146.67,19.07,139.44,110.24,5.42,2.36,342.94,253.84,86.01,44.83,158.22,90.99,58.77,231.77,90.97,97.44,41.28,37.34,52.83,246.32,55.9,48.76,14.05,216.17,46.93,191.16,156.05,79.62,98.92,6.39,49.94,35.5,167.75,242.94,85.43,363.53,164.6,40.66,104.68,0.89,152.19,21.68,44.34,1.61,182.79,10.45,0,78,124.39,125.43,158.42,98.69,59.73,,0
2508,41.82,274.57,2,4,2159,257.03,63.76,183.32,22.06,22.87,261.64,6.96,70.45,97.68,270.02,84.56,170.0,58.2,104.26,70.53,67.88,104.11,28.78,8.82,154.75,114.58,159.94,156.94,272.75,38.55,13.51,36.15,242.49,10.15,41.23,41.85,242.92,33.67,37.5,23.82,126.56,205.09,213.56,6.95,46.42,44.37,58.06,10.74,34.57,229.71,97.72,135.6,14.98,88.08,62.87,6.42,85.45,9.21,53.83,99.36,9.04,174.59,129.02,133.93,68.45,56.29,132.06,39.41,79.64,114.92,63.12,78.39,10.14,31.93,0.26,343.42,43.0,4.21,67.52,163.16,358.43,2.36,35.75,9.36,71.72,4.67,182.74,122.81,99.28,68.12,27.46,84.94,73.24,7.86,66.74,1,19,90.68,81.4,106.47,81.43,25.03,,0
2509,30.25,297.48,6,7,2823,40.77,360.37,301.16,29.43,29.29,75.35,29.88,61.2,19.03,46.87,43.3,16.98,0.5,16.88,120.6,53.87,252.44,20.32,139.95,31.08,78.5,152.57,1.08,0.53,11.06,45.74,21.98,313.34,654.11,18.14,362.65,86.75,20.92,244.94,110.78,10.07,52.13,0.77,168.55,61.82,110.85,276.3,142.92,122.45,21.95,46.2,316.31,50.67,37.74,96.39,115.71,105.58,152.89,5.95,430.83,159.16,39.78,98.81,38.52,80.46,119.91,69.54,171.64,120.14,341.7,161.14,11.48,83.22,20.82,88.5,129.22,278.32,56.21,195.76,156.13,52.78,10.18,86.96,18.3,230.52,119.83,145.63,235.77,14.94,95.67,11.05,225.98,23.45,142.18,13.43,0,15,110.95,114.25,99.54,114.35,0.0,,0
2510,56.97,606.69,1,7,21753,0.79,27.67,266.51,166.79,28.94,202.32,356.35,96.15,76.5,95.53,329.94,23.67,46.48,26.79,15.62,76.16,98.67,2.05,245.13,32.85,198.28,64.8,59.28,79.89,112.1,1.46,36.27,124.41,5.46,187.06,190.46,40.37,283.41,141.67,125.19,1.55,45.14,10.12,54.71,57.85,228.52,328.08,160.92,37.37,346.99,19.31,271.22,57.92,38.64,49.93,95.91,24.4,78.28,68.92,6.38,285.85,25.39,73.99,6.12,38.9,14.41,384.54,145.36,14.33,155.28,7.21,69.28,89.7,48.27,22.92,530.5,151.21,19.94,189.76,61.71,11.84,83.54,3.28,189.31,53.66,8.48,373.39,114.63,78.57,117.95,95.41,114.49,270.9,190.12,99.96,0,15,110.97,108.87,102.8,123.67,0.0,,0
2511,70.15,83.85,2,6,20061,105.06,136.94,51.81,74.38,140.55,305.39,63.31,169.44,84.25,35.58,326.7,147.53,14.52,93.43,71.33,110.8,48.09,206.71,60.81,5.57,100.19,0.74,23.59,60.85,180.43,84.12,35.86,35.76,325.79,33.2,74.5,71.92,14.55,328.19,154.19,19.04,10.2,233.58,360.64,31.59,1.86,301.61,27.63,150.67,71.52,589.96,232.89,53.65,15.19,43.01,57.82,71.39,450.07,187.57,128.59,48.74,365.01,173.12,4.98,3.27,12.61,33.99,83.73,47.01,156.55,43.66,501.96,16.12,23.18,130.71,41.83,48.72,73.51,78.1,78.87,282.17,63.16,59.23,41.95,25.47,143.48,11.08,237.81,83.27,74.86,82.48,54.65,55.29,42.93,199.72,0,29,113.75,117.43,104.42,94.27,10.15,,0
